,lat,lon,mask
10021,-57.9581146240234,286.25,False
10022,-57.9581146240234,287.5,False
10023,-57.9581146240234,288.75,False
10024,-57.9581146240234,290.0,False
10025,-57.9581146240234,291.25,False
10026,-57.9581146240234,292.5,False
10027,-57.9581146240234,293.75,False
10028,-57.9581146240234,295.0,False
10029,-57.9581146240234,296.25,False
10030,-57.9581146240234,297.5,False
10031,-57.9581146240234,298.75,False
10032,-57.9581146240234,300.0,False
10033,-57.9581146240234,301.25,False
10034,-57.9581146240234,302.5,False
10035,-57.9581146240234,303.75,False
10036,-57.9581146240234,305.0,False
10037,-57.9581146240234,306.25,False
10038,-57.9581146240234,307.5,False
10039,-57.9581146240234,308.75,False
10040,-57.9581146240234,310.0,False
10041,-57.9581146240234,311.25,False
10042,-57.9581146240234,312.5,False
10043,-57.9581146240234,313.75,False
10044,-57.9581146240234,315.0,False
10045,-57.9581146240234,316.25,False
10046,-57.9581146240234,317.5,False
10047,-57.9581146240234,318.75,False
10048,-57.9581146240234,320.0,False
10049,-57.9581146240234,321.25,False
10050,-57.9581146240234,322.5,False
10051,-57.9581146240234,323.75,False
10052,-57.9581146240234,325.0,False
10053,-57.9581146240234,326.25,False
10054,-57.9581146240234,327.5,False
10055,-57.9581146240234,328.75,False
10056,-57.9581146240234,330.0,False
10057,-57.9581146240234,331.25,False
10058,-57.9581146240234,332.5,False
10059,-57.9581146240234,333.75,False
10060,-57.9581146240234,335.0,False
10061,-57.9581146240234,336.25,False
10062,-57.9581146240234,337.5,False
10063,-57.9581146240234,338.75,False
10064,-57.9581146240234,340.0,False
10065,-57.9581146240234,341.25,False
10066,-57.9581146240234,342.5,False
10067,-57.9581146240234,343.75,False
10068,-57.9581146240234,345.0,False
10069,-57.9581146240234,346.25,False
10070,-57.9581146240234,347.5,False
10071,-57.9581146240234,348.75,False
10072,-57.9581146240234,350.0,False
10073,-57.9581146240234,351.25,False
10074,-57.9581146240234,352.5,False
10075,-57.9581146240234,353.75,False
10076,-57.9581146240234,355.0,False
10077,-57.9581146240234,356.25,False
10078,-57.9581146240234,357.5,False
10079,-57.9581146240234,358.75,False
10080,-57.0157051086426,0.0,False
10081,-57.0157051086426,1.25,False
10082,-57.0157051086426,2.5,False
10083,-57.0157051086426,3.75,False
10084,-57.0157051086426,5.0,False
10085,-57.0157051086426,6.25,False
10086,-57.0157051086426,7.5,False
10087,-57.0157051086426,8.75,False
10088,-57.0157051086426,10.0,False
10089,-57.0157051086426,11.25,False
10090,-57.0157051086426,12.5,False
10091,-57.0157051086426,13.75,False
10092,-57.0157051086426,15.0,False
10093,-57.0157051086426,16.25,False
10094,-57.0157051086426,17.5,False
10095,-57.0157051086426,18.75,False
10096,-57.0157051086426,20.0,False
10097,-57.0157051086426,21.25,False
10098,-57.0157051086426,22.5,False
10099,-57.0157051086426,23.75,False
10100,-57.0157051086426,25.0,False
10101,-57.0157051086426,26.25,False
10102,-57.0157051086426,27.5,False
10103,-57.0157051086426,28.75,False
10104,-57.0157051086426,30.0,False
10105,-57.0157051086426,31.25,False
10106,-57.0157051086426,32.5,False
10107,-57.0157051086426,33.75,False
10108,-57.0157051086426,35.0,False
10109,-57.0157051086426,36.25,False
10110,-57.0157051086426,37.5,False
10111,-57.0157051086426,38.75,False
10112,-57.0157051086426,40.0,False
10113,-57.0157051086426,41.25,False
10114,-57.0157051086426,42.5,False
10115,-57.0157051086426,43.75,False
10116,-57.0157051086426,45.0,False
10117,-57.0157051086426,46.25,False
10118,-57.0157051086426,47.5,False
10119,-57.0157051086426,48.75,False
10120,-57.0157051086426,50.0,False
10121,-57.0157051086426,51.25,False
10122,-57.0157051086426,52.5,False
10123,-57.0157051086426,53.75,False
10124,-57.0157051086426,55.0,False
10125,-57.0157051086426,56.25,False
10126,-57.0157051086426,57.5,False
10127,-57.0157051086426,58.75,False
10128,-57.0157051086426,60.0,False
10129,-57.0157051086426,61.25,False
10130,-57.0157051086426,62.5,False
10131,-57.0157051086426,63.75,False
10132,-57.0157051086426,65.0,False
10133,-57.0157051086426,66.25,False
10134,-57.0157051086426,67.5,False
10135,-57.0157051086426,68.75,False
10136,-57.0157051086426,70.0,False
10137,-57.0157051086426,71.25,False
10138,-57.0157051086426,72.5,False
10139,-57.0157051086426,73.75,False
10140,-57.0157051086426,75.0,False
10141,-57.0157051086426,76.25,False
10142,-57.0157051086426,77.5,False
10143,-57.0157051086426,78.75,False
10144,-57.0157051086426,80.0,False
10145,-57.0157051086426,81.25,False
10146,-57.0157051086426,82.5,False
10147,-57.0157051086426,83.75,False
10148,-57.0157051086426,85.0,False
10149,-57.0157051086426,86.25,False
10150,-57.0157051086426,87.5,False
10151,-57.0157051086426,88.75,False
10152,-57.0157051086426,90.0,False
10153,-57.0157051086426,91.25,False
10154,-57.0157051086426,92.5,False
10155,-57.0157051086426,93.75,False
10156,-57.0157051086426,95.0,False
10157,-57.0157051086426,96.25,False
10158,-57.0157051086426,97.5,False
10159,-57.0157051086426,98.75,False
10160,-57.0157051086426,100.0,False
10161,-57.0157051086426,101.25,False
10162,-57.0157051086426,102.5,False
10163,-57.0157051086426,103.75,False
10164,-57.0157051086426,105.0,False
10165,-57.0157051086426,106.25,False
10166,-57.0157051086426,107.5,False
10167,-57.0157051086426,108.75,False
10168,-57.0157051086426,110.0,False
10169,-57.0157051086426,111.25,False
10170,-57.0157051086426,112.5,False
10171,-57.0157051086426,113.75,False
10172,-57.0157051086426,115.0,False
10173,-57.0157051086426,116.25,False
10174,-57.0157051086426,117.5,False
10175,-57.0157051086426,118.75,False
10176,-57.0157051086426,120.0,False
10177,-57.0157051086426,121.25,False
10178,-57.0157051086426,122.5,False
10179,-57.0157051086426,123.75,False
10180,-57.0157051086426,125.0,False
10181,-57.0157051086426,126.25,False
10182,-57.0157051086426,127.5,False
10183,-57.0157051086426,128.75,False
10184,-57.0157051086426,130.0,False
10185,-57.0157051086426,131.25,False
10186,-57.0157051086426,132.5,False
10187,-57.0157051086426,133.75,False
10188,-57.0157051086426,135.0,False
10189,-57.0157051086426,136.25,False
10190,-57.0157051086426,137.5,False
10191,-57.0157051086426,138.75,False
10192,-57.0157051086426,140.0,False
10193,-57.0157051086426,141.25,False
10194,-57.0157051086426,142.5,False
10195,-57.0157051086426,143.75,False
10196,-57.0157051086426,145.0,False
10197,-57.0157051086426,146.25,False
10198,-57.0157051086426,147.5,False
10199,-57.0157051086426,148.75,False
10200,-57.0157051086426,150.0,False
10201,-57.0157051086426,151.25,False
10202,-57.0157051086426,152.5,False
10203,-57.0157051086426,153.75,False
10204,-57.0157051086426,155.0,False
10205,-57.0157051086426,156.25,False
10206,-57.0157051086426,157.5,False
10207,-57.0157051086426,158.75,False
10208,-57.0157051086426,160.0,False
10209,-57.0157051086426,161.25,False
10210,-57.0157051086426,162.5,False
10211,-57.0157051086426,163.75,False
10212,-57.0157051086426,165.0,False
10213,-57.0157051086426,166.25,False
10214,-57.0157051086426,167.5,False
10215,-57.0157051086426,168.75,False
10216,-57.0157051086426,170.0,False
10217,-57.0157051086426,171.25,False
10218,-57.0157051086426,172.5,False
10219,-57.0157051086426,173.75,False
10220,-57.0157051086426,175.0,False
10221,-57.0157051086426,176.25,False
10222,-57.0157051086426,177.5,False
10223,-57.0157051086426,178.75,False
10224,-57.0157051086426,180.0,False
10225,-57.0157051086426,181.25,False
10226,-57.0157051086426,182.5,False
10227,-57.0157051086426,183.75,False
10228,-57.0157051086426,185.0,False
10229,-57.0157051086426,186.25,False
10230,-57.0157051086426,187.5,False
10231,-57.0157051086426,188.75,False
10232,-57.0157051086426,190.0,False
10233,-57.0157051086426,191.25,False
10234,-57.0157051086426,192.5,False
10235,-57.0157051086426,193.75,False
10236,-57.0157051086426,195.0,False
10237,-57.0157051086426,196.25,False
10238,-57.0157051086426,197.5,False
10239,-57.0157051086426,198.75,False
10240,-57.0157051086426,200.0,False
10241,-57.0157051086426,201.25,False
10242,-57.0157051086426,202.5,False
10243,-57.0157051086426,203.75,False
10244,-57.0157051086426,205.0,False
10245,-57.0157051086426,206.25,False
10246,-57.0157051086426,207.5,False
10247,-57.0157051086426,208.75,False
10248,-57.0157051086426,210.0,False
10249,-57.0157051086426,211.25,False
10250,-57.0157051086426,212.5,False
10251,-57.0157051086426,213.75,False
10252,-57.0157051086426,215.0,False
10253,-57.0157051086426,216.25,False
10254,-57.0157051086426,217.5,False
10255,-57.0157051086426,218.75,False
10256,-57.0157051086426,220.0,False
10257,-57.0157051086426,221.25,False
10258,-57.0157051086426,222.5,False
10259,-57.0157051086426,223.75,False
10260,-57.0157051086426,225.0,False
10261,-57.0157051086426,226.25,False
10262,-57.0157051086426,227.5,False
10263,-57.0157051086426,228.75,False
10264,-57.0157051086426,230.0,False
10265,-57.0157051086426,231.25,False
10266,-57.0157051086426,232.5,False
10267,-57.0157051086426,233.75,False
10268,-57.0157051086426,235.0,False
10269,-57.0157051086426,236.25,False
10270,-57.0157051086426,237.5,False
10271,-57.0157051086426,238.75,False
10272,-57.0157051086426,240.0,False
10273,-57.0157051086426,241.25,False
10274,-57.0157051086426,242.5,False
10275,-57.0157051086426,243.75,False
10276,-57.0157051086426,245.0,False
10277,-57.0157051086426,246.25,False
10278,-57.0157051086426,247.5,False
10279,-57.0157051086426,248.75,False
10280,-57.0157051086426,250.0,False
10281,-57.0157051086426,251.25,False
10282,-57.0157051086426,252.5,False
10283,-57.0157051086426,253.75,False
10284,-57.0157051086426,255.0,False
10285,-57.0157051086426,256.25,False
10286,-57.0157051086426,257.5,False
10287,-57.0157051086426,258.75,False
10288,-57.0157051086426,260.0,False
10289,-57.0157051086426,261.25,False
10290,-57.0157051086426,262.5,False
10291,-57.0157051086426,263.75,False
10292,-57.0157051086426,265.0,False
10293,-57.0157051086426,266.25,False
10294,-57.0157051086426,267.5,False
10295,-57.0157051086426,268.75,False
10296,-57.0157051086426,270.0,False
10297,-57.0157051086426,271.25,False
10298,-57.0157051086426,272.5,False
10299,-57.0157051086426,273.75,False
10300,-57.0157051086426,275.0,False
10301,-57.0157051086426,276.25,False
10302,-57.0157051086426,277.5,False
10303,-57.0157051086426,278.75,False
10304,-57.0157051086426,280.0,False
10305,-57.0157051086426,281.25,False
10306,-57.0157051086426,282.5,False
10307,-57.0157051086426,283.75,False
10308,-57.0157051086426,285.0,False
10309,-57.0157051086426,286.25,False
10310,-57.0157051086426,287.5,False
10311,-57.0157051086426,288.75,False
10312,-57.0157051086426,290.0,False
10313,-57.0157051086426,291.25,False
10314,-57.0157051086426,292.5,False
10315,-57.0157051086426,293.75,False
10316,-57.0157051086426,295.0,False
10317,-57.0157051086426,296.25,False
10318,-57.0157051086426,297.5,False
10319,-57.0157051086426,298.75,False
10320,-57.0157051086426,300.0,False
10321,-57.0157051086426,301.25,False
10322,-57.0157051086426,302.5,False
10323,-57.0157051086426,303.75,False
10324,-57.0157051086426,305.0,False
10325,-57.0157051086426,306.25,False
10326,-57.0157051086426,307.5,False
10327,-57.0157051086426,308.75,False
10328,-57.0157051086426,310.0,False
10329,-57.0157051086426,311.25,False
10330,-57.0157051086426,312.5,False
10331,-57.0157051086426,313.75,False
10332,-57.0157051086426,315.0,False
10333,-57.0157051086426,316.25,False
10334,-57.0157051086426,317.5,False
10335,-57.0157051086426,318.75,False
10336,-57.0157051086426,320.0,False
10337,-57.0157051086426,321.25,False
10338,-57.0157051086426,322.5,False
10339,-57.0157051086426,323.75,False
10340,-57.0157051086426,325.0,False
10341,-57.0157051086426,326.25,False
10342,-57.0157051086426,327.5,False
10343,-57.0157051086426,328.75,False
10344,-57.0157051086426,330.0,False
10345,-57.0157051086426,331.25,False
10346,-57.0157051086426,332.5,False
10347,-57.0157051086426,333.75,False
10348,-57.0157051086426,335.0,False
10349,-57.0157051086426,336.25,False
10350,-57.0157051086426,337.5,False
10351,-57.0157051086426,338.75,False
10352,-57.0157051086426,340.0,False
10353,-57.0157051086426,341.25,False
10354,-57.0157051086426,342.5,False
10355,-57.0157051086426,343.75,False
10356,-57.0157051086426,345.0,False
10357,-57.0157051086426,346.25,False
10358,-57.0157051086426,347.5,False
10359,-57.0157051086426,348.75,False
10360,-57.0157051086426,350.0,False
10361,-57.0157051086426,351.25,False
10362,-57.0157051086426,352.5,False
10363,-57.0157051086426,353.75,False
10364,-57.0157051086426,355.0,False
10365,-57.0157051086426,356.25,False
10366,-57.0157051086426,357.5,False
10367,-57.0157051086426,358.75,False
10368,-56.073299407959,0.0,False
10369,-56.073299407959,1.25,False
10370,-56.073299407959,2.5,False
10371,-56.073299407959,3.75,False
10372,-56.073299407959,5.0,False
10373,-56.073299407959,6.25,False
10374,-56.073299407959,7.5,False
10375,-56.073299407959,8.75,False
10376,-56.073299407959,10.0,False
10377,-56.073299407959,11.25,False
10378,-56.073299407959,12.5,False
10379,-56.073299407959,13.75,False
10380,-56.073299407959,15.0,False
10381,-56.073299407959,16.25,False
10382,-56.073299407959,17.5,False
10383,-56.073299407959,18.75,False
10384,-56.073299407959,20.0,False
10385,-56.073299407959,21.25,False
10386,-56.073299407959,22.5,False
10387,-56.073299407959,23.75,False
10388,-56.073299407959,25.0,False
10389,-56.073299407959,26.25,False
10390,-56.073299407959,27.5,False
10391,-56.073299407959,28.75,False
10392,-56.073299407959,30.0,False
10393,-56.073299407959,31.25,False
10394,-56.073299407959,32.5,False
10395,-56.073299407959,33.75,False
10396,-56.073299407959,35.0,False
10397,-56.073299407959,36.25,False
10398,-56.073299407959,37.5,False
10399,-56.073299407959,38.75,False
10400,-56.073299407959,40.0,False
10401,-56.073299407959,41.25,False
10402,-56.073299407959,42.5,False
10403,-56.073299407959,43.75,False
10404,-56.073299407959,45.0,False
10405,-56.073299407959,46.25,False
10406,-56.073299407959,47.5,False
10407,-56.073299407959,48.75,False
10408,-56.073299407959,50.0,False
10409,-56.073299407959,51.25,False
10410,-56.073299407959,52.5,False
10411,-56.073299407959,53.75,False
10412,-56.073299407959,55.0,False
10413,-56.073299407959,56.25,False
10414,-56.073299407959,57.5,False
10415,-56.073299407959,58.75,False
10416,-56.073299407959,60.0,False
10417,-56.073299407959,61.25,False
10418,-56.073299407959,62.5,False
10419,-56.073299407959,63.75,False
10420,-56.073299407959,65.0,False
10421,-56.073299407959,66.25,False
10422,-56.073299407959,67.5,False
10423,-56.073299407959,68.75,False
10424,-56.073299407959,70.0,False
10425,-56.073299407959,71.25,False
10426,-56.073299407959,72.5,False
10427,-56.073299407959,73.75,False
10428,-56.073299407959,75.0,False
10429,-56.073299407959,76.25,False
10430,-56.073299407959,77.5,False
10431,-56.073299407959,78.75,False
10432,-56.073299407959,80.0,False
10433,-56.073299407959,81.25,False
10434,-56.073299407959,82.5,False
10435,-56.073299407959,83.75,False
10436,-56.073299407959,85.0,False
10437,-56.073299407959,86.25,False
10438,-56.073299407959,87.5,False
10439,-56.073299407959,88.75,False
10440,-56.073299407959,90.0,False
10441,-56.073299407959,91.25,False
10442,-56.073299407959,92.5,False
10443,-56.073299407959,93.75,False
10444,-56.073299407959,95.0,False
10445,-56.073299407959,96.25,False
10446,-56.073299407959,97.5,False
10447,-56.073299407959,98.75,False
10448,-56.073299407959,100.0,False
10449,-56.073299407959,101.25,False
10450,-56.073299407959,102.5,False
10451,-56.073299407959,103.75,False
10452,-56.073299407959,105.0,False
10453,-56.073299407959,106.25,False
10454,-56.073299407959,107.5,False
10455,-56.073299407959,108.75,False
10456,-56.073299407959,110.0,False
10457,-56.073299407959,111.25,False
10458,-56.073299407959,112.5,False
10459,-56.073299407959,113.75,False
10460,-56.073299407959,115.0,False
10461,-56.073299407959,116.25,False
10462,-56.073299407959,117.5,False
10463,-56.073299407959,118.75,False
10464,-56.073299407959,120.0,False
10465,-56.073299407959,121.25,False
10466,-56.073299407959,122.5,False
10467,-56.073299407959,123.75,False
10468,-56.073299407959,125.0,False
10469,-56.073299407959,126.25,False
10470,-56.073299407959,127.5,False
10471,-56.073299407959,128.75,False
10472,-56.073299407959,130.0,False
10473,-56.073299407959,131.25,False
10474,-56.073299407959,132.5,False
10475,-56.073299407959,133.75,False
10476,-56.073299407959,135.0,False
10477,-56.073299407959,136.25,False
10478,-56.073299407959,137.5,False
10479,-56.073299407959,138.75,False
10480,-56.073299407959,140.0,False
10481,-56.073299407959,141.25,False
10482,-56.073299407959,142.5,False
10483,-56.073299407959,143.75,False
10484,-56.073299407959,145.0,False
10485,-56.073299407959,146.25,False
10486,-56.073299407959,147.5,False
10487,-56.073299407959,148.75,False
10488,-56.073299407959,150.0,False
10489,-56.073299407959,151.25,False
10490,-56.073299407959,152.5,False
10491,-56.073299407959,153.75,False
10492,-56.073299407959,155.0,False
10493,-56.073299407959,156.25,False
10494,-56.073299407959,157.5,False
10495,-56.073299407959,158.75,False
10496,-56.073299407959,160.0,False
10497,-56.073299407959,161.25,False
10498,-56.073299407959,162.5,False
10499,-56.073299407959,163.75,False
10500,-56.073299407959,165.0,False
10501,-56.073299407959,166.25,False
10502,-56.073299407959,167.5,False
10503,-56.073299407959,168.75,False
10504,-56.073299407959,170.0,False
10505,-56.073299407959,171.25,False
10506,-56.073299407959,172.5,False
10507,-56.073299407959,173.75,False
10508,-56.073299407959,175.0,False
10509,-56.073299407959,176.25,False
10510,-56.073299407959,177.5,False
10511,-56.073299407959,178.75,False
10512,-56.073299407959,180.0,False
10513,-56.073299407959,181.25,False
10514,-56.073299407959,182.5,False
10515,-56.073299407959,183.75,False
10516,-56.073299407959,185.0,False
10517,-56.073299407959,186.25,False
10518,-56.073299407959,187.5,False
10519,-56.073299407959,188.75,False
10520,-56.073299407959,190.0,False
10521,-56.073299407959,191.25,False
10522,-56.073299407959,192.5,False
10523,-56.073299407959,193.75,False
10524,-56.073299407959,195.0,False
10525,-56.073299407959,196.25,False
10526,-56.073299407959,197.5,False
10527,-56.073299407959,198.75,False
10528,-56.073299407959,200.0,False
10529,-56.073299407959,201.25,False
10530,-56.073299407959,202.5,False
10531,-56.073299407959,203.75,False
10532,-56.073299407959,205.0,False
10533,-56.073299407959,206.25,False
10534,-56.073299407959,207.5,False
10535,-56.073299407959,208.75,False
10536,-56.073299407959,210.0,False
10537,-56.073299407959,211.25,False
10538,-56.073299407959,212.5,False
10539,-56.073299407959,213.75,False
10540,-56.073299407959,215.0,False
10541,-56.073299407959,216.25,False
10542,-56.073299407959,217.5,False
10543,-56.073299407959,218.75,False
10544,-56.073299407959,220.0,False
10545,-56.073299407959,221.25,False
10546,-56.073299407959,222.5,False
10547,-56.073299407959,223.75,False
10548,-56.073299407959,225.0,False
10549,-56.073299407959,226.25,False
10550,-56.073299407959,227.5,False
10551,-56.073299407959,228.75,False
10552,-56.073299407959,230.0,False
10553,-56.073299407959,231.25,False
10554,-56.073299407959,232.5,False
10555,-56.073299407959,233.75,False
10556,-56.073299407959,235.0,False
10557,-56.073299407959,236.25,False
10558,-56.073299407959,237.5,False
10559,-56.073299407959,238.75,False
10560,-56.073299407959,240.0,False
10561,-56.073299407959,241.25,False
10562,-56.073299407959,242.5,False
10563,-56.073299407959,243.75,False
10564,-56.073299407959,245.0,False
10565,-56.073299407959,246.25,False
10566,-56.073299407959,247.5,False
10567,-56.073299407959,248.75,False
10568,-56.073299407959,250.0,False
10569,-56.073299407959,251.25,False
10570,-56.073299407959,252.5,False
10571,-56.073299407959,253.75,False
10572,-56.073299407959,255.0,False
10573,-56.073299407959,256.25,False
10574,-56.073299407959,257.5,False
10575,-56.073299407959,258.75,False
10576,-56.073299407959,260.0,False
10577,-56.073299407959,261.25,False
10578,-56.073299407959,262.5,False
10579,-56.073299407959,263.75,False
10580,-56.073299407959,265.0,False
10581,-56.073299407959,266.25,False
10582,-56.073299407959,267.5,False
10583,-56.073299407959,268.75,False
10584,-56.073299407959,270.0,False
10585,-56.073299407959,271.25,False
10586,-56.073299407959,272.5,False
10587,-56.073299407959,273.75,False
10588,-56.073299407959,275.0,False
10589,-56.073299407959,276.25,False
10590,-56.073299407959,277.5,False
10591,-56.073299407959,278.75,False
10592,-56.073299407959,280.0,False
10593,-56.073299407959,281.25,False
10594,-56.073299407959,282.5,False
10595,-56.073299407959,283.75,False
10596,-56.073299407959,285.0,False
10597,-56.073299407959,286.25,False
10598,-56.073299407959,287.5,False
10599,-56.073299407959,288.75,False
10600,-56.073299407959,290.0,False
10601,-56.073299407959,291.25,False
10602,-56.073299407959,292.5,False
10603,-56.073299407959,293.75,False
10604,-56.073299407959,295.0,False
10605,-56.073299407959,296.25,False
10606,-56.073299407959,297.5,False
10607,-56.073299407959,298.75,False
10608,-56.073299407959,300.0,False
10609,-56.073299407959,301.25,False
10610,-56.073299407959,302.5,False
10611,-56.073299407959,303.75,False
10612,-56.073299407959,305.0,False
10613,-56.073299407959,306.25,False
10614,-56.073299407959,307.5,False
10615,-56.073299407959,308.75,False
10616,-56.073299407959,310.0,False
10617,-56.073299407959,311.25,False
10618,-56.073299407959,312.5,False
10619,-56.073299407959,313.75,False
10620,-56.073299407959,315.0,False
10621,-56.073299407959,316.25,False
10622,-56.073299407959,317.5,False
10623,-56.073299407959,318.75,False
10624,-56.073299407959,320.0,False
10625,-56.073299407959,321.25,False
10626,-56.073299407959,322.5,False
10627,-56.073299407959,323.75,False
10628,-56.073299407959,325.0,False
10629,-56.073299407959,326.25,False
10630,-56.073299407959,327.5,False
10631,-56.073299407959,328.75,False
10632,-56.073299407959,330.0,False
10633,-56.073299407959,331.25,False
10634,-56.073299407959,332.5,False
10635,-56.073299407959,333.75,False
10636,-56.073299407959,335.0,False
10637,-56.073299407959,336.25,False
10638,-56.073299407959,337.5,False
10639,-56.073299407959,338.75,False
10640,-56.073299407959,340.0,False
10641,-56.073299407959,341.25,False
10642,-56.073299407959,342.5,False
10643,-56.073299407959,343.75,False
10644,-56.073299407959,345.0,False
10645,-56.073299407959,346.25,False
10646,-56.073299407959,347.5,False
10647,-56.073299407959,348.75,False
10648,-56.073299407959,350.0,False
10649,-56.073299407959,351.25,False
10650,-56.073299407959,352.5,False
10651,-56.073299407959,353.75,False
10652,-56.073299407959,355.0,False
10653,-56.073299407959,356.25,False
10654,-56.073299407959,357.5,False
10655,-56.073299407959,358.75,False
10656,-55.1308898925781,0.0,False
10657,-55.1308898925781,1.25,False
10658,-55.1308898925781,2.5,False
10659,-55.1308898925781,3.75,False
10660,-55.1308898925781,5.0,False
10661,-55.1308898925781,6.25,False
10662,-55.1308898925781,7.5,False
10663,-55.1308898925781,8.75,False
10664,-55.1308898925781,10.0,False
10665,-55.1308898925781,11.25,False
10666,-55.1308898925781,12.5,False
10667,-55.1308898925781,13.75,False
10668,-55.1308898925781,15.0,False
10669,-55.1308898925781,16.25,False
10670,-55.1308898925781,17.5,False
10671,-55.1308898925781,18.75,False
10672,-55.1308898925781,20.0,False
10673,-55.1308898925781,21.25,False
10674,-55.1308898925781,22.5,False
10675,-55.1308898925781,23.75,False
10676,-55.1308898925781,25.0,False
10677,-55.1308898925781,26.25,False
10678,-55.1308898925781,27.5,False
10679,-55.1308898925781,28.75,False
10680,-55.1308898925781,30.0,False
10681,-55.1308898925781,31.25,False
10682,-55.1308898925781,32.5,False
10683,-55.1308898925781,33.75,False
10684,-55.1308898925781,35.0,False
10685,-55.1308898925781,36.25,False
10686,-55.1308898925781,37.5,False
10687,-55.1308898925781,38.75,False
10688,-55.1308898925781,40.0,False
10689,-55.1308898925781,41.25,False
10690,-55.1308898925781,42.5,False
10691,-55.1308898925781,43.75,False
10692,-55.1308898925781,45.0,False
10693,-55.1308898925781,46.25,False
10694,-55.1308898925781,47.5,False
10695,-55.1308898925781,48.75,False
10696,-55.1308898925781,50.0,False
10697,-55.1308898925781,51.25,False
10698,-55.1308898925781,52.5,False
10699,-55.1308898925781,53.75,False
10700,-55.1308898925781,55.0,False
10701,-55.1308898925781,56.25,False
10702,-55.1308898925781,57.5,False
10703,-55.1308898925781,58.75,False
10704,-55.1308898925781,60.0,False
10705,-55.1308898925781,61.25,False
10706,-55.1308898925781,62.5,False
10707,-55.1308898925781,63.75,False
10708,-55.1308898925781,65.0,False
10709,-55.1308898925781,66.25,False
10710,-55.1308898925781,67.5,False
10711,-55.1308898925781,68.75,False
10712,-55.1308898925781,70.0,False
10713,-55.1308898925781,71.25,False
10714,-55.1308898925781,72.5,False
10715,-55.1308898925781,73.75,False
10716,-55.1308898925781,75.0,False
10717,-55.1308898925781,76.25,False
10718,-55.1308898925781,77.5,False
10719,-55.1308898925781,78.75,False
10720,-55.1308898925781,80.0,False
10721,-55.1308898925781,81.25,False
10722,-55.1308898925781,82.5,False
10723,-55.1308898925781,83.75,False
10724,-55.1308898925781,85.0,False
10725,-55.1308898925781,86.25,False
10726,-55.1308898925781,87.5,False
10727,-55.1308898925781,88.75,False
10728,-55.1308898925781,90.0,False
10729,-55.1308898925781,91.25,False
10730,-55.1308898925781,92.5,False
10731,-55.1308898925781,93.75,False
10732,-55.1308898925781,95.0,False
10733,-55.1308898925781,96.25,False
10734,-55.1308898925781,97.5,False
10735,-55.1308898925781,98.75,False
10736,-55.1308898925781,100.0,False
10737,-55.1308898925781,101.25,False
10738,-55.1308898925781,102.5,False
10739,-55.1308898925781,103.75,False
10740,-55.1308898925781,105.0,False
10741,-55.1308898925781,106.25,False
10742,-55.1308898925781,107.5,False
10743,-55.1308898925781,108.75,False
10744,-55.1308898925781,110.0,False
10745,-55.1308898925781,111.25,False
10746,-55.1308898925781,112.5,False
10747,-55.1308898925781,113.75,False
10748,-55.1308898925781,115.0,False
10749,-55.1308898925781,116.25,False
10750,-55.1308898925781,117.5,False
10751,-55.1308898925781,118.75,False
10752,-55.1308898925781,120.0,False
10753,-55.1308898925781,121.25,False
10754,-55.1308898925781,122.5,False
10755,-55.1308898925781,123.75,False
10756,-55.1308898925781,125.0,False
10757,-55.1308898925781,126.25,False
10758,-55.1308898925781,127.5,False
10759,-55.1308898925781,128.75,False
10760,-55.1308898925781,130.0,False
10761,-55.1308898925781,131.25,False
10762,-55.1308898925781,132.5,False
10763,-55.1308898925781,133.75,False
10764,-55.1308898925781,135.0,False
10765,-55.1308898925781,136.25,False
10766,-55.1308898925781,137.5,False
10767,-55.1308898925781,138.75,False
10768,-55.1308898925781,140.0,False
10769,-55.1308898925781,141.25,False
10770,-55.1308898925781,142.5,False
10771,-55.1308898925781,143.75,False
10772,-55.1308898925781,145.0,False
10773,-55.1308898925781,146.25,False
10774,-55.1308898925781,147.5,False
10775,-55.1308898925781,148.75,False
10776,-55.1308898925781,150.0,False
10777,-55.1308898925781,151.25,False
10778,-55.1308898925781,152.5,False
10779,-55.1308898925781,153.75,False
10780,-55.1308898925781,155.0,False
10781,-55.1308898925781,156.25,False
10782,-55.1308898925781,157.5,False
10783,-55.1308898925781,158.75,False
10784,-55.1308898925781,160.0,False
10785,-55.1308898925781,161.25,False
10786,-55.1308898925781,162.5,False
10787,-55.1308898925781,163.75,False
10788,-55.1308898925781,165.0,False
10789,-55.1308898925781,166.25,False
10790,-55.1308898925781,167.5,False
10791,-55.1308898925781,168.75,False
10792,-55.1308898925781,170.0,False
10793,-55.1308898925781,171.25,False
10794,-55.1308898925781,172.5,False
10795,-55.1308898925781,173.75,False
10796,-55.1308898925781,175.0,False
10797,-55.1308898925781,176.25,False
10798,-55.1308898925781,177.5,False
10799,-55.1308898925781,178.75,False
10800,-55.1308898925781,180.0,False
10801,-55.1308898925781,181.25,False
10802,-55.1308898925781,182.5,False
10803,-55.1308898925781,183.75,False
10804,-55.1308898925781,185.0,False
10805,-55.1308898925781,186.25,False
10806,-55.1308898925781,187.5,False
10807,-55.1308898925781,188.75,False
10808,-55.1308898925781,190.0,False
10809,-55.1308898925781,191.25,False
10810,-55.1308898925781,192.5,False
10811,-55.1308898925781,193.75,False
10812,-55.1308898925781,195.0,False
10813,-55.1308898925781,196.25,False
